#redshift(0)	 ID(1)	hostHalo(2)	numSubStruct(3)	Mvir(4)	npart(5)	Xc(6)	Yc(7)	Zc(8)	VXc(9)	VYc(10)	VZc(11)	Rvir(12)	Rmax(13)	r2(14)	mbp_offset(15)	com_offset(16)	Vmax(17)	v_esc(18)	sigV(19)	lambda(20)	lambdaE(21)	Lx(22)	Ly(23)	Lz(24)	b(25)	c(26)	Eax(27)	Eay(28)	Eaz(29)	Ebx(30)	Eby(31)	Ebz(32)	Ecx(33)	Ecy(34)	Ecz(35)	ovdens(36)	nbins(37)	fMhires(38)	Ekin(39)	Epot(40)	SurfP(41)	Phi0(42)	cNFW(43)	mbp_Vx(44)	mbp_Vy(45)	mbp_Vz(46)	mbp_x(47)	mbp_y(48)	mbp_z(49)	com_x(50)	com_y(51)	com_z(52)	n_gas(53)	M_gas(54)	lambda_gas(55)	lambdaE_gas(56)	Lx_gas(57)	Ly_gas(58)	Lz_gas(59)	b_gas(60)	c_gas(61)	Eax_gas(62)	Eay_gas(63)	Eaz_gas(64)	Ebx_gas(65)	Eby_gas(66)	Ebz_gas(67)	Ecx_gas(68)	Ecy_gas(69)	Ecz_gas(70)	Ekin_gas(71)	Epot_gas(72)	n_star(73)	M_star(74)	lambda_star(75)	lambdaE_star(76)	Lx_star(77)	Ly_star(78)	Lz_star(79)	b_star(80)	c_star(81)	Eax_star(82)	Eay_star(83)	Eaz_star(84)	Ebx_star(85)	Eby_star(86)	Ebz_star(87)	Ecx_star(88)	Ecy_star(89)	Ecz_star(90)	Ekin_star(91)	Epot_star(92)	
0.386000	         0	        -1	       688	 6.29331e+11	  39071480	  29565.46266601	  30707.99761257	  32138.37701054	  -47.32	   75.50	   93.79	    198.59	     36.93	   0.02695	   0.46481	   2.75977	  181.56	  194.393469	  180.68	  0.012150	    0.014871	     0.05672	      0.7715	     -0.6337	  0.877760	  0.854740	  0.288512	  0.950929	 -0.111778	  0.663546	 -0.114414	  0.739335	  0.690267	 -0.287477	 -0.663995	  126.76	    43	0.999123	 1.02726e+16	 -1.9179e+16	-9.55724e+14	      280717	     14.6604	 -108.70	   98.03	  133.37	         29.5657	       30.708278	       32.138661	       29562.893	       30707.163	        32138.94	   8599149	 4.77313e+10	  0.061898	  0.022351	 -0.060497	  0.076371	 -0.995242	  0.916161	  0.859307	 -0.050890	  0.905227	 -0.421870	  0.975650	  0.135301	  0.172630	 -0.213349	  0.402812	  0.890070	 8.53049e+14	-1.62822e+15	   8308884	 3.42266e+10	  0.005332	  0.003275	 -0.044821	 -0.207362	 -0.977237	  0.870232	  0.587385	  0.606198	  0.791896	  0.073654	  0.795040	 -0.605814	 -0.030001	 -0.020863	 -0.076745	  0.996832	 7.43573e+14	-2.98671e+15
0.389000	         0	        -1	       686	 6.27727e+11	  38963534	  29566.84536829	  30705.98750412	  32135.98732129	  -47.48	   75.40	   93.69	    198.53	     46.10	   0.02844	   3.03114	   2.72459	  177.10	  194.387132	  180.20	  0.012190	    0.014893	     0.06614	      0.7641	     -0.6417	  0.877099	  0.853381	  0.282410	  0.951992	 -0.118135	  0.653816	 -0.100899	  0.749896	  0.701976	 -0.289017	 -0.650922	  126.97	    43	0.999119	 1.01921e+16	-1.90434e+16	-9.51196e+14	      275147	     13.2949	 -102.97	  127.97	   73.77	       29.567453	       30.703171	        32.13693	       29564.278	         30705.3	       32136.588	   8564484	 4.75395e+10	  0.062118	  0.022395	 -0.060321	  0.072266	 -0.995560	  0.914447	  0.858460	 -0.059512	  0.905203	 -0.420791	  0.978304	  0.136689	  0.155684	 -0.198443	  0.402397	  0.893699	 8.21676e+14	 -1.5924e+15	   8289536	 3.41464e+10	  0.005260	  0.003215	 -0.041386	 -0.201357	 -0.978643	  0.855960	  0.580640	  0.584530	  0.808364	  0.069807	  0.810231	 -0.586105	  0.002605	 -0.043020	 -0.055037	  0.997557	  7.1857e+14	-2.93383e+15
0.392000	         0	        -1	       687	 6.25932e+11	  38845432	  29568.35968921	  30704.07648969	  32133.50919413	  -47.66	   75.31	   93.56	    198.46	     46.22	   0.07322	   1.07261	   2.78361	  177.04	  194.361576	  180.83	  0.012223	    0.014928	     0.08013	      0.7529	     -0.6532	  0.876245	  0.852724	  0.269034	  0.954670	 -0.127380	  0.634483	 -0.076173	  0.769174	  0.724605	 -0.287754	 -0.626216	  127.17	    43	0.999121	 1.02343e+16	-1.90514e+16	-9.40293e+14	      279911	     13.2845	 -271.66	  141.31	 -126.70	       29.568835	       30.703322	       32.134105	       29565.736	       30703.493	       32134.232	   8525763	 4.73099e+10	  0.062427	  0.022231	 -0.059666	  0.067748	 -0.995917	  0.911284	  0.857807	 -0.071666	  0.903660	 -0.422211	  0.981716	  0.138746	  0.130323	 -0.176348	  0.405151	  0.897081	 8.48589e+14	 -1.5982e+15	   8270847	 3.40802e+10	  0.005178	  0.003174	 -0.038656	 -0.192817	 -0.980473	  0.839898	  0.574093	  0.565582	  0.822291	  0.062883	  0.822017	 -0.568242	  0.037263	 -0.066374	 -0.030615	  0.997325	 7.45526e+14	-2.96671e+15
0.396000	         0	        -1	       684	 6.23631e+11	  38704174	  29569.93710863	  30702.22095900	  32131.01080448	  -47.95	   75.22	   93.36	    198.33	     40.55	   0.06625	   2.42447	   2.79274	  179.59	  194.282657	  180.91	  0.012297	    0.015030	      0.1021	      0.7367	     -0.6685	  0.873975	  0.852746	  0.242277	  0.959665	 -0.142635	  0.573839	 -0.023197	  0.818640	  0.782311	 -0.280188	 -0.556313	  127.37	    43	0.999124	 1.02052e+16	-1.89953e+16	-9.22893e+14	      274999	     14.0821	 -214.08	   69.91	   55.13	       29.571721	        30.70075	       32.131741	       29567.329	       30701.763	       32131.897	   8503010	 4.71856e+10	  0.062639	  0.022455	 -0.059414	  0.062764	 -0.996258	  0.906635	  0.856851	 -0.086034	  0.901501	 -0.424139	  0.986526	  0.136546	  0.090116	 -0.139154	  0.410671	  0.901102	 8.55559e+14	-1.61179e+15	   8233341	 3.39034e+10	  0.005114	  0.003133	 -0.034242	 -0.187754	 -0.981619	  0.825837	  0.570087	  0.543891	  0.837656	  0.050158	  0.834604	 -0.546191	  0.071499	 -0.087287	 -0.002974	  0.996179	 7.36599e+14	-2.94524e+15
0.399000	         0	        -1	       709	 6.20737e+11	  38532768	  29571.54290150	  30700.53529131	  32128.46086541	  -48.22	   75.07	   93.06	    198.14	     40.54	   0.04611	   1.47438	   2.74357	  179.63	  194.141747	  180.91	  0.012360	    0.015129	      0.1332	      0.7046	      -0.697	  0.870886	  0.852355	  0.198403	  0.965072	 -0.171088	  0.388350	  0.082865	  0.917779	  0.899900	 -0.248533	 -0.358345	  127.57	    43	0.999131	 1.01578e+16	-1.89207e+16	-8.94784e+14	      274193	     14.1336	  229.41	  162.45	   84.24	       29.570507	       30.701551	       32.128201	        29569.09	       30700.157	        32129.63	   8476847	 4.70416e+10	  0.062980	  0.022705	 -0.058014	  0.055000	 -0.996800	  0.899794	  0.855007	 -0.104324	  0.898297	 -0.426823	  0.991696	  0.126411	  0.023655	 -0.075205	  0.420811	  0.904026	 8.59368e+14	-1.61951e+15	   8191940	  3.3718e+10	  0.005098	  0.003128	 -0.011031	 -0.189238	 -0.981869	  0.821663	  0.584089	  0.374587	  0.927094	 -0.013466	  0.925490	 -0.372981	  0.065987	 -0.056153	  0.037181	  0.997730	 7.29928e+14	-2.93118e+15
0.402000	         0	        -1	       700	 6.18164e+11	  38373865	  29572.76215363	  30698.87450307	  32126.02622574	  -48.54	   75.01	   92.71	    197.98	     40.02	   0.04559	   0.12534	   2.44235	  179.91	  194.032699	  180.57	  0.012495	    0.015314	      0.1614	      0.6711	     -0.7236	  0.869035	  0.848240	  0.158866	  0.967168	 -0.198363	  0.144817	  0.175914	  0.973695	  0.976622	 -0.183413	 -0.112115	  127.77	    43	0.999128	 1.00783e+16	-1.88182e+16	-8.74198e+14	      279537	     14.2523	   86.00	  233.05	   73.07	       29.572737	       30.698858	       32.125905	       29570.775	       30698.534	       32127.405	   8454237	  4.6939e+10	  0.063265	  0.023212	 -0.055285	  0.046764	 -0.997375	  0.891979	  0.852076	 -0.125603	  0.895101	 -0.427806	  0.991844	  0.103888	 -0.073838	  0.021649	  0.433592	  0.900849	 8.28004e+14	-1.61121e+15	   8146462	 3.34911e+10	  0.005091	  0.003117	  0.019126	 -0.192882	 -0.981036	  0.779160	  0.586837	  0.134111	  0.986287	 -0.096192	  0.988430	 -0.140076	 -0.058173	  0.070850	  0.087278	  0.993661	 7.26731e+14	-2.90819e+15
0.405000	         0	        -1	       726	 6.16313e+11	  38253633	  29573.93842998	  30696.87596028	  32123.75964003	  -48.74	   75.01	   92.53	    197.89	     41.31	   0.03730	   2.66314	   2.14825	  179.28	  193.998996	  179.85	  0.012676	    0.015514	      0.1743	      0.6486	     -0.7409	  0.868589	  0.844105	  0.138459	  0.966100	 -0.217899	  0.023565	  0.216742	  0.975944	  0.990088	 -0.140263	  0.007244	  127.97	    43	0.999129	 9.96813e+15	-1.86549e+16	-8.66499e+14	      269816	     14.0672	 -126.42	  -21.15	  179.33	       29.573745	        30.69697	       32.121105	        29572.31	       30696.722	       32125.153	   8422516	 4.67716e+10	  0.063632	  0.023445	 -0.052245	  0.041354	 -0.997778	  0.886585	  0.849039	 -0.141244	  0.893221	 -0.426857	  0.982847	  0.074876	 -0.168537	  0.118580	  0.443340	  0.888475	 7.82864e+14	-1.57003e+15	   8121575	 3.33785e+10	  0.005016	  0.003055	  0.026385	 -0.194268	 -0.980594	  0.757509	  0.581682	  0.126423	  0.984673	 -0.120150	  0.988971	 -0.134534	 -0.061948	  0.077163	  0.110993	  0.990821	 6.93848e+14	-2.84527e+15
0.408000	         0	        -1	       723	 6.14882e+11	  38153961	  29575.25196504	  30694.70707615	  32121.47311589	  -48.85	   74.96	   92.41	    197.85	     41.32	   0.05666	   2.99179	   2.03650	  179.26	  194.009681	  179.87	  0.012784	    0.015629	      0.1793	       0.634	     -0.7522	  0.868192	  0.840332	  0.127414	  0.964866	 -0.229780	 -0.033041	  0.235668	  0.971272	  0.991299	 -0.116162	  0.061907	  128.17	    43	0.999131	 9.94616e+15	-1.85936e+16	-8.61458e+14	      269360	     14.0568	  129.53	  280.70	  566.96	       29.576565	       30.697035	       32.122818	       29573.771	       30694.836	       32122.865	   8391181	 4.66059e+10	  0.063949	  0.023495	 -0.050622	  0.038091	 -0.997991	  0.883129	  0.845849	 -0.151750	  0.892201	 -0.425382	  0.967450	  0.045895	 -0.248865	  0.202515	  0.449301	  0.870124	 7.73468e+14	-1.55447e+15	   8100594	 3.32825e+10	  0.004964	  0.003020	  0.029740	 -0.202675	 -0.978794	  0.740734	  0.578536	  0.138957	  0.980295	 -0.140405	  0.987788	 -0.147294	 -0.050792	  0.070472	  0.131632	  0.988791	 6.94995e+14	-2.83718e+15
0.411000	         0	        -1	       703	 6.13757e+11	  38070650	  29576.83037180	  30692.53696357	  32119.04090199	  -48.88	   74.81	   92.36	    197.84	     43.68	   0.09715	   2.50381	   2.23101	  178.15	  194.052793	  179.81	  0.012845	    0.015727	      0.1808	      0.6252	     -0.7592	  0.867755	  0.837375	  0.121499	  0.963584	 -0.238208	 -0.063126	  0.247001	  0.966957	  0.990582	 -0.102447	  0.090838	  128.38	    43	0.999140	 9.92135e+15	-1.85828e+16	 -8.6295e+14	      272474	     13.7053	   39.35	 -117.66	    7.05	        29.57791	       30.694481	        32.11789	        29575.21	        30692.91	       32120.529	   8376087	 4.65337e+10	  0.063977	  0.024049	 -0.048797	  0.035189	 -0.998189	  0.881100	  0.843302	 -0.156510	  0.892127	 -0.423808	 -0.953440	 -0.024470	  0.300589	  0.257793	  0.451121	  0.854419	 7.49528e+14	-1.56593e+15	   8069049	 3.31356e+10	  0.004936	  0.003004	  0.031115	 -0.207551	 -0.977729	  0.722073	  0.576133	  0.151688	  0.975174	 -0.161328	  0.986535	 -0.159465	 -0.036327	  0.061151	  0.153645	  0.986232	 7.04007e+14	 -2.8432e+15
0.414000	         0	        -1	       719	 6.12755e+11	  37991868	  29578.38121012	  30690.68033086	  32116.50006919	  -48.97	   74.86	   92.24	    197.85	     44.94	   0.05199	   0.89012	   2.43979	  177.59	  194.110226	  180.10	  0.012861	    0.015719	      0.1826	      0.6199	     -0.7631	  0.866962	  0.834675	  0.118129	  0.962301	 -0.244996	 -0.083086	  0.255437	  0.963249	  0.989516	 -0.093432	  0.110128	  128.58	    43	0.999143	 9.93757e+15	-1.85596e+16	-8.68253e+14	      272723	      13.518	 -228.02	  269.16	  210.50	       29.578228	       30.690393	       32.117329	        29576.62	       30691.025	       32118.153	   8352557	 4.64017e+10	  0.064042	  0.023861	 -0.047144	  0.033063	 -0.998341	  0.879100	  0.840630	 -0.161041	  0.892685	 -0.420926	 -0.940893	 -0.010101	  0.338552	  0.297969	  0.450567	  0.841548	 7.66906e+14	-1.56816e+15	   8044694	 3.30285e+10	  0.004902	  0.002978	  0.029076	 -0.209563	 -0.977363	  0.704603	  0.574116	  0.158912	  0.970628	 -0.180631	  0.986023	 -0.165306	 -0.020814	  0.050063	  0.174799	  0.983331	 7.08616e+14	-2.83967e+15
0.418000	         0	        -1	       723	 6.11737e+11	  37912317	  29579.94473834	  30688.83718250	  32113.91461631	  -48.99	   74.89	   92.13	    197.85	     45.66	   0.00502	   0.72915	   2.68505	  177.29	  194.166945	  180.48	  0.012867	    0.015702	      0.1831	      0.6166	     -0.7657	  0.866586	  0.832441	  0.114908	  0.960746	 -0.252515	 -0.101426	  0.264218	  0.959115	  0.988185	 -0.084598	  0.127806	  128.78	    43	0.999142	 9.96357e+15	-1.85497e+16	-8.70737e+14	      273970	     13.4128	  123.20	   64.62	   19.74	         29.5798	       30.689514	       32.113684	       29578.024	       30689.132	       32115.767	   8332164	  4.6285e+10	  0.064058	  0.023601	 -0.045942	  0.031453	 -0.998449	  0.877445	  0.838306	 -0.164520	  0.893341	 -0.418180	 -0.931364	 -0.001091	  0.364087	  0.324798	  0.449378	  0.832206	 7.99095e+14	-1.58176e+15	   8016658	 3.28959e+10	  0.004858	  0.002948	  0.028676	 -0.210272	 -0.977222	  0.689117	  0.572923	  0.165672	  0.965755	 -0.199673	  0.985381	 -0.170262	 -0.005915	  0.039709	  0.195774	  0.979845	 7.14575e+14	-2.83853e+15
0.421000	         0	        -1	       693	 6.10832e+11	  37839014	  29581.38517704	  30687.02614522	  32111.39884584	  -49.01	   74.89	   92.02	    197.87	     43.31	   0.04291	   1.07366	   2.82147	  178.26	  194.235557	  180.65	  0.012867	    0.015691	      0.1825	      0.6156	     -0.7667	  0.866296	  0.830550	  0.113915	  0.959250	 -0.258580	 -0.115432	  0.271291	  0.955550	  0.986762	 -0.079003	  0.141632	  128.98	    43	0.999141	 9.96705e+15	-1.85351e+16	 -8.7408e+14	      273252	     13.6874	 -209.59	  232.27	  143.81	       29.580946	       30.686288	       32.112043	       29579.394	       30687.215	       32113.389	   8314772	 4.61739e+10	  0.064078	  0.023495	 -0.044831	  0.029905	 -0.998547	  0.875915	  0.836056	 -0.169772	  0.894027	 -0.414599	 -0.921767	  0.004761	  0.387715	  0.348602	  0.447987	  0.823277	 8.23503e+14	-1.59807e+15	   7987902	 3.27728e+10	  0.004803	  0.002912	  0.032934	 -0.214293	 -0.976214	  0.676084	  0.572707	  0.171252	  0.960705	 -0.218446	  0.984738	 -0.173895	  0.007218	  0.031052	  0.216348	  0.975822	 7.15562e+14	 -2.8338e+15
0.424000	         0	        -1	       685	 6.10019e+11	  37772449	  29582.76832476	  30685.20740607	  32108.92042858	  -49.03	   74.88	   91.96	    197.89	     42.83	   0.06309	   0.76759	   2.90087	  178.45	  194.313292	  180.31	  0.012845	    0.015659	      0.1789	      0.6151	     -0.7679	  0.866317	  0.828791	  0.112233	  0.958281	 -0.262871	 -0.122205	  0.275845	  0.953402	  0.986139	 -0.074879	  0.148066	  129.19	    43	0.999136	  9.9168e+15	-1.84743e+16	-8.76412e+14	      272765	     13.7225	  145.94	   85.16	 -273.80	       29.582854	        30.68554	       32.108234	       29580.749	       30685.286	       32111.002	   8314596	  4.6173e+10	  0.064056	  0.023587	 -0.044499	  0.027280	 -0.998637	  0.874808	  0.833715	 -0.175128	  0.894540	 -0.411253	 -0.912714	  0.009114	  0.408497	  0.369165	  0.446895	  0.814863	 8.31389e+14	-1.61211e+15	   7946382	 3.25749e+10	  0.004694	  0.002839	  0.042517	 -0.213915	 -0.975927	  0.665532	  0.573513	  0.178201	  0.955162	 -0.236452	  0.983613	 -0.179603	  0.015780	  0.027395	  0.235389	  0.971515	 6.90026e+14	-2.79684e+15
0.427000	         0	        -1	       692	 6.09167e+11	  37703466	  29584.11492472	  30683.19865342	  32106.55724768	  -49.06	   74.87	   91.93	    197.91	     41.69	   0.05425	   1.20705	   2.88258	  178.92	  194.388019	  180.00	  0.012842	    0.015637	      0.1758	      0.6164	     -0.7675	  0.866776	  0.827352	  0.109927	  0.957786	 -0.265635	 -0.126188	  0.278540	  0.952099	  0.985897	 -0.071141	  0.151481	  129.39	    43	0.999128	 9.86855e+15	 -1.8401e+16	-8.76881e+14	      271547	     13.8464	  121.46	  -44.50	   78.47	       29.584849	       30.683992	        32.10602	       29582.116	       30683.303	       32108.631	   8320524	 4.62163e+10	  0.063965	  0.023709	 -0.044054	  0.024877	 -0.998719	  0.874334	  0.831682	 -0.179416	  0.895015	 -0.408360	 -0.905651	  0.011841	  0.423858	  0.384195	  0.445879	  0.808447	 8.20093e+14	 -1.6107e+15	   7897462	 3.23216e+10	  0.004525	  0.002724	  0.045693	 -0.208575	 -0.976938	  0.655535	  0.575644	  0.187488	  0.948988	 -0.253514	  0.981857	 -0.188512	  0.020475	  0.028360	  0.252753	  0.967115	 6.81744e+14	-2.76665e+15
0.431000	         0	        -1	       706	 6.08334e+11	  37634107	  29585.67986778	  30681.10698972	  32104.18168050	  -49.06	   74.89	   91.93	    197.93	     42.14	   0.08833	   1.14211	   3.01252	  178.67	  194.465544	  179.72	  0.012821	    0.015576	       0.175	       0.618	     -0.7665	  0.867598	  0.826463	  0.109288	  0.956671	 -0.269882	 -0.139194	  0.283562	  0.948798	  0.984216	 -0.066126	  0.164153	  129.59	    43	0.999124	 9.82488e+15	-1.83142e+16	-8.79178e+14	      269509	     13.7471	 -200.00	   15.46	  209.15	       29.586707	       30.680609	       32.104161	       29583.499	       30681.297	       32106.252	   8308286	 4.61582e+10	  0.063920	  0.023711	 -0.042637	  0.022597	 -0.998835	  0.874239	  0.829571	 -0.181868	  0.895687	 -0.405793	 -0.898480	  0.016324	  0.438711	  0.399573	  0.444385	  0.801788	 7.94957e+14	-1.58638e+15	   7865105	 3.21587e+10	  0.004423	  0.002650	  0.039615	 -0.202694	 -0.978440	  0.644489	  0.577923	  0.197130	  0.942211	 -0.270882	  0.979393	 -0.201643	  0.011361	  0.043917	  0.267540	  0.962545	 6.78366e+14	-2.74223e+15
0.434000	         0	        -1	       700	 6.07573e+11	  37567675	  29587.31937219	  30679.12262678	  32101.75120979	  -49.04	   74.90	   91.95	    197.96	     41.35	   0.04368	   1.87975	   3.19451	  178.94	  194.551501	  179.39	  0.012774	    0.015476	      0.1723	      0.6168	      -0.768	  0.868375	  0.825531	  0.108448	  0.955735	 -0.273514	 -0.155416	  0.288054	  0.944918	  0.981878	 -0.059966	  0.179775	  129.80	    43	0.999121	 9.77576e+15	-1.82143e+16	-8.88188e+14	      267177	     13.8061	   92.97	  213.78	 -127.92	       29.585899	       30.680062	       32.102548	       29584.913	       30679.302	       32103.844	   8287944	   4.605e+10	  0.063921	  0.023693	 -0.041240	  0.020318	 -0.998943	  0.874016	  0.827288	 -0.183511	  0.896446	 -0.403371	 -0.890992	  0.021666	  0.453502	  0.415280	  0.442623	  0.794750	  7.6435e+14	-1.55421e+15	   7840746	 3.20426e+10	  0.004369	  0.002603	  0.033576	 -0.191282	 -0.980961	  0.633315	  0.580504	  0.203756	  0.935418	 -0.288923	  0.976523	 -0.215256	 -0.008245	  0.069905	  0.280460	  0.957317	 6.68672e+14	-2.70891e+15
0.437000	         0	        -1	       706	 6.06858e+11	  37503595	  29588.90042888	  30677.12294796	  32099.31131095	  -49.04	   74.89	   91.95	    198.00	     40.36	   0.10124	   1.40555	   3.35023	  179.32	  194.642717	  179.08	  0.012727	    0.015375	      0.1707	      0.6192	     -0.7665	  0.869193	  0.824542	  0.108305	  0.955132	 -0.275667	 -0.162738	  0.290592	  0.942906	  0.980707	 -0.057260	  0.186909	  130.00	    43	0.999117	 9.73079e+15	-1.81195e+16	-8.91924e+14	      264491	     13.8971	 -154.88	  -60.18	  148.16	       29.589983	       30.676475	       32.098693	       29586.318	       30677.318	       32101.437	   8263011	 4.59065e+10	  0.063943	  0.023552	 -0.040184	  0.018415	 -0.999023	  0.873613	  0.824908	 -0.184720	  0.897164	 -0.401217	 -0.884096	  0.026613	  0.466546	  0.429246	  0.440895	  0.788263	 7.49923e+14	-1.52971e+15	   7821540	 3.19629e+10	  0.004336	  0.002571	  0.033434	 -0.183159	 -0.982515	  0.624741	  0.583730	  0.207232	  0.929272	 -0.305791	  0.971429	 -0.232427	 -0.047998	  0.115677	  0.287108	  0.950888	 6.49197e+14	 -2.6705e+15
0.440000	         0	        -1	       714	  6.0605e+11	  37434930	  29590.59543019	  30675.09062764	  32096.75826313	  -49.02	   74.87	   91.95	    198.02	     59.28	   0.03366	   0.44860	   3.62125	  172.87	  194.725335	  179.19	  0.012688	    0.015287	      0.1702	      0.6246	     -0.7621	  0.870016	  0.823550	  0.107330	  0.954747	 -0.277380	 -0.163323	  0.292132	  0.942329	  0.980717	 -0.055837	  0.187287	  130.20	    43	0.999124	 9.72981e+15	-1.80691e+16	-8.96216e+14	      261382	     11.9616	  -55.15	  231.59	  234.29	       29.590196	       30.675212	       32.096922	       29587.752	       30675.327	       32098.988	   8233789	 4.57262e+10	  0.064050	  0.023258	 -0.038979	  0.016591	 -0.999102	  0.873246	  0.822614	 -0.186401	  0.897631	 -0.399391	 -0.877026	  0.031194	  0.479430	  0.442810	  0.439643	  0.781431	 7.59174e+14	-1.51673e+15	   7805345	 3.19096e+10	  0.004285	  0.002537	  0.031627	 -0.171622	 -0.984655	  0.620310	  0.587434	  0.211967	  0.922453	 -0.322723	  0.954371	 -0.266465	 -0.134808	  0.210348	  0.279423	  0.936844	 6.40377e+14	-2.65425e+15
0.444000	         0	        -1	       700	 6.05369e+11	  37371723	  29592.21026551	  30673.33153703	  32094.11421688	  -48.95	   74.80	   91.92	    198.06	     56.99	   0.05516	   0.31723	   3.88661	  173.29	  194.821851	  179.80	  0.012632	    0.015198	      0.1707	      0.6252	     -0.7616	  0.871175	  0.822787	  0.106900	  0.953440	 -0.282002	 -0.172079	  0.297088	  0.939216	  0.979266	 -0.051876	  0.195826	  130.41	    43	0.999134	 9.78534e+15	-1.81008e+16	-9.00384e+14	      264007	     12.0586	 -242.82	   54.96	  -33.79	       29.592127	       30.673031	       32.094058	       29589.174	       30673.413	       32096.539	   8211241	 4.55798e+10	  0.064095	  0.022929	 -0.038481	  0.014076	 -0.999160	  0.872633	  0.820160	 -0.189320	  0.898092	 -0.396975	 -0.869921	  0.034097	  0.492011	  0.455407	  0.438485	  0.774813	 7.97455e+14	-1.53254e+15	   7783040	 3.18281e+10	  0.004199	  0.002491	  0.037841	 -0.154798	 -0.987221	  0.618373	  0.590208	  0.219465	  0.914366	 -0.340250	  0.909523	 -0.317934	 -0.267743	  0.352992	  0.250705	  0.901412	  6.5818e+14	-2.68005e+15
0.447000	         0	        -1	       713	 6.04672e+11	  37307040	  29593.38730457	  30671.75225633	  32091.50910362	  -49.04	   74.77	   91.88	    198.09	     50.02	   0.06690	   0.41314	   3.84309	  175.40	  194.917437	  179.93	  0.012630	    0.015201	      0.1721	      0.6256	     -0.7609	  0.871424	  0.820836	  0.106544	  0.952364	 -0.285746	 -0.182991	  0.301254	  0.935821	  0.977324	 -0.047417	  0.206370	  130.61	    43	0.999140	 9.78801e+15	-1.81076e+16	 -9.0657e+14	      269146	     12.6488	   89.31	   83.18	   59.45	       29.593649	       30.671954	       32.091261	       29590.541	       30671.554	       32094.083	   8203530	 4.55238e+10	  0.063924	  0.023012	 -0.038997	  0.011516	 -0.999173	  0.871677	  0.817853	 -0.194595	  0.898544	 -0.393385	 -0.863536	  0.033284	  0.503188	  0.465230	  0.437620	  0.769448	 8.10374e+14	-1.55464e+15	   7744835	 3.16509e+10	  0.004086	  0.002424	  0.045304	 -0.136006	 -0.989672	  0.617649	  0.591722	  0.224233	  0.906558	 -0.357592	  0.827016	 -0.371123	 -0.422271	  0.515524	  0.201047	  0.832956	 6.66647e+14	 -2.6871e+15
